NCT number,label_M,IPD Description,label_IPD
NCT04998045,1,bf90608fd4d87d9094894b06a75893da16924a51d00b08fc24fe6845a83aeac0,0
NCT03986411,0,21ea2d0daec4d9326df7307c54e9a7dc155835007df0b17faacb966f0adbd4e7,0
NCT04503811,0,b4646b1d4775c7358f8b05386b29fde2dc6dc9b21d6d082b931ff0a8d2078fae,0
NCT04004949,1,90f215e1c92fb693ca4703aedd531da53596012ce55de7bb5d780f8da0a451f0,1
NCT03395379,1,60418502d2db19dd9190d903dad6d1d056d1c344598449613081638142eb0e80,2
NCT03636529,0,ddf75ac6c4d4e6232a1d90ea5a2c6fef0d3565565fedb0a0e21b955512b9b534,0
NCT03770910,0,9ae78837301601d85264dc557bb6962e4d2142dcbcf2e74aa04640652f826435,2
NCT02940327,1,635182de7ae255170889b62cb1c969c929a154e8a590aee5865acd855db44092,0
NCT02804191,1,b155ffc5803d9ff68d83b16aa6cd12e6e882f217246ee059f50d32f315ab5c23,1
NCT03446196,0,3f64a7ef17b6342513ad70e912310d9ce50b4e9725df0cec3e4d3d05bcdbaf5e,1
NCT03091959,2,5b4bd9f8078c343c13862bb9ee3cbf5cdb465a4853bc72137c7bf4788de6664a,2
NCT02685254,1,bd62672005ad880b3477f3d70425edf9082c43b089dc4e4c831250a9b302f9a7,2
NCT05669300,1,b9bffe336db4b67c09c883f0c4214d0f0f466c3b71a554ac1f3d4fa654532136,2
NCT04349787,2,03eb7040a111a433745a04e39d1b02c9e9453fc86ed9d3d4cde724e95b5daf3d,2
NCT05343585,0,c054bcfaa11acd4c874efcb3e426def968eefb047aa37dc02e26acbd9bf8267d,2
NCT04587115,0,57caadb2e0d1bb507757c0fa373c04c5534e0aceab9e2ea40e5a35c92e14a210,0
NCT03611777,1,fc82935cf1f4f65784f730dac3aa9b65a31abf16bf226b77ea6ecff45c3aa71e,1
NCT04568447,1,cea110035a4b0dd9fdd298789b6118396de55b23b26b1be8b08d188272d95104,0
NCT00199914,0,7ebdc97714063773dadd28c08f75976effd96cf128feb0eb861a08cfa55b6942,2
NCT05027334,0,44e98d380ff6fceebb26b2813e1c08bc9a6dd54381260d13883797827957c349,1
NCT03876652,1,ce064d240b8f7887a0b58e38ae82ee7a312a2e226304b50520656faf1d7ecb5d,1
NCT04287803,0,77e3921f62870354adbdc3138702342a562ba35f43b32535fbe610ff325c2c7b,2
NCT05332145,1,0960e14b7fa28e79db5ed7a1e3fd281c175cf026bc6c72287079bcd00fced636,0
NCT03374436,0,123afc885c4eab157e7ccffab8bf80179f4cce39725be34be9d24136a87617e0,1
NCT05107713,1,b2b7a38ba56d54b56bb2d6e6c844be7f1f2e46cdb37bbf73b268b0a43aebb870,0
NCT04390100,1,da4e173109fd4e6a9f24f317c563f90d6860e5a834bc061ca5319155a0e3cb6f,0
NCT03653325,0,54c5337dee2870ccd3564d42483665196467039ee613dc2755d0a9088fa80a0a,0
NCT02837861,1,2ab775a7635c80ba96b92fd94e0eb5007f057f656f7976b8cb7e3f0fe89e257a,2
NCT03257202,2,828179baf6bcebde7f9eb65461f292ae430829fc0c7c8e9c0c3d266744d9ff72,0
NCT04072744,0,d27871d0f299f2ff3c8d21f81e88583c30708294e36571b921a2e9f02e337d51,2
NCT03095859,2,211a69fc452d51e4399e7946b1d7efefaf5b8d234f17be173b130d3a74617b77,2
NCT05385458,2,73ef618d5359407ff2d8d8bef036c970b3e94cb4dc4f8275e4906faa231b6f49,2
NCT05815056,1,77b2c6c3a4bbc406e0b5ef9375eda6042d3ad939f8ce2130042060f96a60351a,0
NCT04562363,1,3b496169d832c3565f16c51b35e64a1238d64ee1e5076e7f8de3a02aefca1397,2
NCT04957017,1,903bce71e78cf583adf6b84b785c995159055f70ead0981545f7fb28e029257b,1
NCT04743648,0,718c806acd4c16052726a865ad6fbef16980e20f8adbb4236859035d3f9a2e2b,2
NCT04489901,1,9d7908026044b32a5d1c1a8f0c885dd3b8c11ef449e8421539520fb306b9e34c,0
NCT03783390,2,459eab8609a044503ca1c87410cd8e2c2c48359c2c8426e212b85abf4245368f,2
NCT04977050,0,3f0b4ae3d92cd90c0ef4c2f9ec306d0b473dccf57b80014bc7bfb2008fd2e38c,0
NCT06089512,2,a030e3f4ea60de95faac638d47fa7935bb0cdc748dbef8569d0e7c6252946155,2
NCT03077282,1,90fa3d1e3265d89f616a71ae653b95e5613c5a7c686b4774cbff99821e71ab07,1
NCT01134198,0,f39c01157b8cdc155213af09bf5ed81cda180c45568fff1178df80875a8cb4ab,0
NCT03489525,0,a5323dc22d7bd7a3dc8c93eb4587a420a100fc61463125744eb4b6ca004fe569,0
NCT02855255,0,17fe95c5a097f33494ceb6f4d2c2b7a7a60fa61a354363410c081f6272aaa39c,0
NCT03550014,2,12ed1908c85fffeb6db943198e9d649a0f3b0e353f605da57e6aa1fef89e3338,2
NCT04749251,0,e342628ed44ac5b8c3f9f028e96807b6c1b21f3df916d057acfb69e7720de870,0
NCT05569837,0,45c3abfbd0efc88a93929b2404ae6e6a1e01b47e3a3abc55b4ad3f80a870baef,0
NCT05240274,0,0cc14ed809aa5daa85f286c1908385df92bff57fbf529823150c832a253a332f,0
NCT05842798,0,c00943087f42e02d50b5e0a2c9fe052e7427023e8c262b5fafd12642aabbf75c,0
NCT05485389,1,d4f35270fe497285a43aad21c209972dde2423541d9ce398436c7027812f14e7,0
NCT03491891,0,14033e3444a22fad24ca732eb656d5bc3ba52bad89e4734fc6943c3b7efd8421,1
NCT03406559,1,d74c4a3db27036c5dff9001c0925b13426f559bcaa0a3dde2ec57d0c85cad28a,1
NCT05168241,2,3fc590c913213d019d12b5087bc1c1d5dbd230e846cc3fd79f2b09013bc4586f,2
NCT04954651,0,b1083521b22c5d91c5935d457456f3b6f4a100bde550a889c609b9d261ac9e5e,1
NCT05442411,1,d5dd9ac6278cee0aa8f9120c7459becd01c2998847829c61c5a76090363d018c,1
NCT04827511,1,69e78f4dcfd3fef221d1888af22cd09dbd05c6d3ed8604819e71df242ab2abf3,0
NCT05300906,0,d0ae700fde76958b2b7cdee375d3284e99760842716e03d64fde625ff7fb0dea,1
NCT06035900,1,a50a765f8c68e36be1f5b95f34450f8719454b5c441e7c0dfe05e20d3a9bc809,0
NCT05563324,1,13ca3f0a5ebf0ea111362907623c79b8e9c0917a2019b3d2c8b27539991a529e,1
NCT03288155,0,629987cad46bf28bb9caa4c65ec6748a9f588076eb83a28feb728a9299883f11,1
NCT02768025,2,f36eb277aa1d215b3c3deeed6efceaca51e348b16b45b023a06d16a6e20a65aa,2
NCT03335917,2,1a0c50eddde1edac41670e233b29c879f14a8e18aa6eb7845ec7e6de043535b0,2
NCT04511208,0,8d832b0c9c41d845e6cb6534a3a6b09b71b26271d1cc8577e3305fa29cbe6417,0
NCT04042519,1,69adafd629610eed47822cfbaf43a222a81603637f6af6ed6abaab340bcc890d,0
NCT02670343,1,ad245797d67a0ef316c1d3fdb001a3332b11a17534e071ebd822fa5b9d3fc05e,1
NCT05387291,2,45ba77c3e814ca043cf949c6bfd3d391a4c226db66d82fbab36f46ea9930e74f,2
NCT05216523,0,436b1b3bb58cd676e237e5f82e9b7fdcbcf6df98030024747d1aa028c152e0e3,1
NCT03153176,0,8c72fd33aa30a908228c4b0c08fbc42c6f02c39d1f42bd30d34a56c0d7f13b43,2
NCT05506748,0,5a67f74ff0696555af085f1d3868d43c811b7ac0c4f680cadca79ae307d4495c,1
NCT06065085,1,9f2665dc2c24136d23ac93bb2ed2e8a9d7781464431f891f302d578c4eae5619,2
NCT04625413,0,ae38d1ee25c263e6f25ff4494a45b0020af16bbbdc1c31bc809c6e03de2f87da,0
NCT04778254,1,99fea0ac7c42b4ffecc6f1b6406e8f56561a018913dbde05cc283ee6c65e2f25,1
NCT04331899,0,480ea54306609c110106f700bf0e1ef7a70552cd8170e9f54691907fad2a5d28,0
NCT05374837,0,a742e01ef5ca136adfaca99e7238b8a1694c149e39c73711e8e8fc5d6ec8ada3,2
NCT04643613,2,d1a6701a4c1c63db0452e9f1b615c164a94babba5e305369d185312162e02ea4,2
NCT03427502,0,a8dfa91c8dd94c4cbddd4888b3df1071ba9040550c781bdadd2d1c4ae3ff7418,1
NCT04485169,0,8e55ab75d13ba86e275587ffbe1e5223e2155412eb60698f02a55ba65ae07d2e,0
NCT02989727,0,aad8f09aeebf21e746b1b8f7f0a3e72461ce36672ebf2ed298956824617588f3,0
NCT05925374,2,510d83df7cd6e017f2e5daff927dec661a01bd562fac2085576982d5d383cf43,2
NCT04823832,1,de61af59b39ba5426aad910371411036b690b58994b8df40328ebbbfbca40aa1,2
NCT04344145,1,e8bf3d42fbc036619d6284a2b61aad39519b83b3cea13ff6d07c7726a96de0c6,1
NCT03503084,0,734ff53ad209e60623b2beb5a15f6f9cba1a609dc8d7f8caec83b1ac9cd0cf52,2
NCT03407586,0,63a9ef4273845ddee1c07096910e2b7f0810a838345ff6d56138d731662fb653,0
NCT02341950,2,9c911fd5a698573d6acd8b63b6162888ab9eeb96822b742ad3efaf31fe2461e7,2
NCT02584179,1,45ecb54da14d8a76e7989930cecd34e2f8292eac6ed8e8ed9b961ca7b4f2b8e3,0
NCT04165447,0,51206294afd9e5049e52e46b8b20b094cebc591fc462219b546da875b3441dcd,0
NCT04081610,0,57ff06e5aef7ee4d785ae3e7adc6b7559a5d3bb2399360af7708144eed10b494,2
NCT03639389,1,4185489eb78606153bc94d0db44bae87aa91a413be534da674e188b54c8d861a,1
NCT03352830,0,dfa4001e8d23e055ba07fc3e0064c62fa3be4f44a2126a4552ad872500522646,0
NCT04844099,0,de058a44ea7e45dcb433f069467292c8e56ad65120f07d42d7714e7325a07c76,0
NCT04103177,0,4f7bea5a6c472ffb880cffbca6bf9aed75ae331c4c225f2939911a91ec68da52,0
NCT02545049,0,80facda55f0b4662cf50f74fa6e07f9433880690e04170507b070e08db9ffdea,2
NCT03985449,2,8c535596385bf7d23d0758e611f50b2d07da71937e419fbcf5250659f575702e,2
NCT03282149,0,4fea8500c6cd3ca94592e94daf21a71dc747faac6a1a9b0fed8da21cf1d545ca,2
NCT03166202,0,63ab4790fca4550ef79625efa4e5105feafd49bb562a4a2551ba50dfed9dfedb,1
NCT03633916,0,57d37e8e6210ae5c7c152751924185a8f0c0ac083e25f2a407e90cdffa64232c,0
NCT05668299,2,6de614b048d5c67bda317bc97a04a82c452094e482d9aa6e93675e861c404858,2
NCT04793464,0,13558a30d764dafda951bcb025e3bb85b18ad5c13b5ac5b37178a476b5f2d8ad,0
NCT03336190,0,70af64be5ac407e735a8a313df12f2fdd1dd575b3dcb66bf134c7d332107454a,1
NCT04776226,0,e92b574985fe24dbdcd90081f949a57e867d8b7283a930340638783deadba1be,0
NCT05844800,0,de0a11f8d80cdb96ef3c474b7330f2780d4cc2b2fa96f2952e308227351b62ae,0
NCT02151591,0,2293fe6b04562c60be5def7027209dabfe928694aaa6f558236f98cf57f48a32,0
NCT02983916,0,8c1ea570cbd4915669df3e2c462833af36442ce4541dc8d6bff60f5aee03500b,1
NCT04767724,1,f98288efafe34ad9d3f3a8cb306fbf0ee24f80d7b0f0973b2eccfaacc0dc9bf2,0
NCT03466229,1,63450d57964bc10b2cf20fb2957e057891c4adbe2f52395f4ed766292d316a35,1
NCT03894449,1,d6c43d56d79bed6b89890a9cdb37476d47f4c57bec1ceae261e698bbc2717013,1
NCT03883685,1,40f94e99a169a061bc9e113b1d72856bd63ba1969ce8d65a92e12690bb7fd2fc,0
NCT03785561,0,5e13dc4e8bf997031911ae8a4ec5a0e57c874da6fb225ff4ab293b1a3dd42aa8,1
NCT05320237,2,24bbeb1dd0da0bbc4524135ef4ebab5e03a095eb48b264bb26e418e6a10882d6,2
NCT01097005,1,20c87dbbfcab553651bcb72753bfab62ad030e57c9a09313f4985b53e465c8bb,0
NCT05031468,0,11d7080e830510b4cb92d1bb986f61b3d0fb8ec1092581df4978d7de6ce20097,0
NCT03306563,2,6194e8037bcc44bd34dd058c3edeb2cb04bc69daae64d79f5cb7c0dc70313d31,2
NCT05370937,0,5fb07220fc9014da0e359fa0e418dce8051bde77780c85b7e8f3b79f54caf43e,2
NCT03208933,1,caff1334881c871a83ba7b3ebadc3ef0c7094e449b2227ada82529000a6742e3,0
NCT03730441,1,158718b756062b9449778c2759537d17b013f3e74e34831d379f19af8b229d4e,1
NCT03238287,0,ab93395b13e1447133f5866809b432223eec758d5260209fece79c4b94e9fdd6,1
NCT02940951,0,c573d578f1b56f2b9d97e4d735abb42092fd45849aeaac85162dd0c2f29d39fb,0
NCT04013932,0,0f98386e53319811e7e4a472bc6ffdb9ec37b08cc222711798496e1704e6554a,0
NCT03888495,1,424685417c036afc8cd3cee8cd647e3e4b5881d7c7d3a9db21582845df54aae5,0
NCT04563013,0,266dc85e741b87b8833359c2a32c9bb3731b299ccf2259d702406c0894c614d7,0
NCT04585919,0,8d14a64a4213f376dcafe79035e728e6722e856a1461275d0a03c401589cfff3,0
NCT04080102,0,fe0297ff5e17f1d2bd737eb63d2c41bbbf97a2ffe24963ca34a9dfd8a30c864d,0
NCT02464059,2,76eecc732ef6b3a2dfbd3bf4f4025b312ec01295f6c6bacfdae4fac405af86c5,2
NCT03341429,1,31c733a4ada6ae83f53b3031398fe9a8435865025c7f76d9ab36b45096bedc76,0
NCT04045990,2,2d29212d9fe736fbd7a60a1f406396b65a8d9112cb7b3503873445495daac916,2
NCT05202548,2,aa25e520cb74ec7534d420e4878b7f7c196d6458e99550ad8111a89a10f683fd,1
NCT02061280,0,c28c1174dfc1c42d757bccc09396d4652ff59581b8a4adae5faaa51b6113bd33,0
NCT03316365,2,e57cfe49aceebee2cbbf6bafb258da42ee49d792bcddab66da86ffcb793b9b91,2
NCT05071924,0,38db86afc025ac3affc0ab908ee9be7de502da041d64173bd044d61bf7cda9e4,0
NCT03422718,1,1988b41389fc85d285c0b3e870440f71444216965b3c095251e377bfb58a8bd7,1
NCT05605249,0,a9a3dfe7ab31c65957d6e1f73e654db137e45752029b05d373e20d9c414d55e1,2
NCT06016049,0,c4e5d9e967dad2c0c8c8c636713da6e353937dbb59ba0f09ac8b1f046c905b1f,2
NCT03822611,0,757eeeaea1f74e8bbddbf10430a2d8e43e81e81e40d22ca89d6b0cee9be1f4b9,0
NCT05692557,1,e9d3e19a9b52435aa9cf2e08ebb6546c7010ff21794bb264503769c1ada7d0ff,1
NCT01792180,0,54fff7f95d25fd56efbf57f5011c975aa32ed04a3b4cd3504a53f7d98735e6e5,2
NCT04606888,1,714a6f1cbf9842c8400aa8e94492d4c6aa52c86e178a7fd1483bcf5b71f6b385,0
NCT03556215,1,c990f8010b6290988eaca81622698b117369d880d50c65ce33804d33b9a3440a,1
NCT03637894,2,da6184c76df23f4ad7de9d3ae3f1ea89213f5f1a926181a8386f4b3e128b09fe,2
NCT04535063,0,f69895e0a53b5bcb2fdf37166d6d8a599320843b10fe9884a5e06fb593bb6856,2
NCT03525717,0,0e3c450f009c7787a931fc1ea8afba265a06470d03dc8921c57b9515f647cf51,0
NCT05596071,1,e6c319ee96dd9bfaef33bc0cb2adb998dd1ae3bc9b80e12c19f7aeb0254940be,2
NCT02875301,0,9da42d4e6848465420658f6e0eddbb82128cbf54f22b38cd6c3d86062c123013,0
NCT04720599,0,e5266f8b2c4b1104f95652771d429595eb1ae0bda1a3791517955aacdd5c4f67,0
NCT03130114,1,764801305b6079b36ac0e27a7c680972f045b9cd3b257895fcfe1d245abe3a00,1
NCT05420116,0,27afee31038e3a1bd0c67f5c8c330b858cab025abba156b04374903a8b879440,0
NCT03183050,0,9316411f49702adcac34751a34cd897471d796dc5b46bff3c53990977ef487f3,0
NCT03317561,1,72bc68ece7af57adb259e83004594e8c0810dc5f22aa7b1b2978495bcb0b63cf,2
NCT03285464,2,4c2d0f4bc873718cec9195382a50ba49b2c40ead1db07095e2301fa7ca06d1fd,1
NCT03500497,1,505fdd4336b2d18627af1e193500192dd0e80eb54b6450bec625f1b35d62d154,2
NCT03756883,2,3cbc783d4ad6201e965f4d307d950ff38a2c5696a67e35b8b7bd75fa60589d02,2
NCT04089462,0,48aa50441ccdbe81dc4b2723643050eb661fdfa12a96b12bdfc0d94c594e1857,0
NCT02478489,0,3a1a2ae5f8c2800866fc5b825401a380c359cf7b671c9d38f94c8abbaff8623e,0
NCT04262882,0,3bac61002a074f1ff82bfdcc555a7d6b2b8181860232d49a4b65f345015db2d4,0
NCT02833415,0,361b0d40a62702ea2760d5053f0d5a500e4cb0f6135b2f4c10263027a7067784,0
NCT05334602,1,5ddc8b0872e44115cdcd784dbebefb91db1571c64b2730966995bdd2e0d9c8b0,2
NCT03009526,0,fd510d25edeb694a0a8a9eb46c1a2cdfa030569e454ff368c82546c8f1818f65,0
NCT05638178,0,a0b5b4f146adfedc37d4d96d4510fdb7049b903ce7d75bf2133622874ece6c3d,1
NCT04191486,1,501e84c676def0f2764237506181d97c6a0e79d326cc3a27c865e05c2cce0a09,1
NCT05560321,2,123a06880e8d4ad6a1d83425012fc0976aa0b338d5707d4c44d0870a0f28da35,2
NCT05722457,1,25e9673c5852b3849501748e229cd9132efcbe633d83bcb421b78c7941443a62,2
NCT05665257,0,d61fc8ff1a2d4bd14e41adef176ab0e9cb970ef9954c071dfadc0d51d678ddbc,0
NCT05644405,2,84e834ed77f848a5a316173f1b57aa2486a94999ca7b5b543180ba6faafd19d5,2
NCT04113031,2,be63952f5b1e8825b7d000f3eca7ce76035ff27884629d75316067fbd8b10d5c,2
NCT00681655,0,e40e6569be4e91730a2b8afedab1dea0829b029a15fbb74a9c29076bfa4c0abc,0
NCT05135806,2,a1fcbba548378951a1b511271c78ffc1fee2fc142c4959dee6ca636dabe23460,2
NCT04057703,1,59e47e49f258a00ce5e666c07fa6cc60e727fef6f904da08e6f0d287d5e18dbc,2
NCT02949713,0,716b22f1348f06bd47a0870d15145733adfb86202362ebd2706571c37dbd6462,0
NCT04527744,2,5282c8f9a92e9152101f6a5ff26e72f8eec60f75a741bac93322d165c8177317,2
NCT03607695,2,9123d9bbad387c067d74900879743eb46fbe32b80118447107561a5985539a38,2
NCT03500978,2,082e55bd5dd80def32d78b037036a7280173c679397ebf6538843007b1baebfc,2
NCT02107950,0,35be93287cb6f9276e9dea7cc0e5016f8128125c424ea6b35698da18b368626e,0
NCT04619121,1,06a8f5de8e5a91ce5c61a0b3a53160eaeb181e8fde7aab9fd4e4d5d729219528,1
NCT03632304,2,1d55ea1dbbd6405bfef81d6785263ea93bb2b78a2b3ce38024fbee5930f056f4,2
NCT02046902,2,8b4f3caee926f231687c4ae04de401be5e9082ef7186ea3dfb6301529437858c,1
NCT02879799,1,da35ddddf8b86b4ea52089b4a7fe07243c2ee9180a19343c83b43fb16a1a0e19,0
NCT05195684,0,cf7bfd95803f3fe3412bfbd46c1417d8a4dcfea2361422b2179a4c009a107c68,0
NCT03851588,0,1568cf0c4d0e0e0e7afc77b11316a1b719c4f2068fca3d87a5acb2dd94a59f4a,0
NCT03453138,1,509c571a4a4b9d8d1711b50373316c6e6e2473cd522e7712aba63b71fd98be0d,2
NCT04733157,1,40d92c57dba51648c160a42b18ddb907b6d9c06983ca120b3df9223f4e1d9dd7,2
NCT03722095,0,d5131655971bdfa7ab449e011ef99fe3c840ade173280f2802bb01321a192030,0
NCT03728660,0,eb067c9bb39f7810a9f9042048a12a4c09fcf72638db53139421ce9c7104e0fa,1
NCT03547011,1,a5ec26e6bf04d40f2b65aa6db1ae7be1c00444464ca36dd22f475868ada8b974,0
NCT01839110,0,42d228b85f8715d8e341532eba873c7ba89ab282bac1b0d5856c94102977f932,1
NCT04304677,0,ed9d8cc2fe7aa2c739ff2f0e666d37425b674f3da9517125abc4f7c3d407dc54,1
NCT03473834,1,52103afedcf76edaadc327c85c51b4a64aaa6fcef43756743ce9d36a036c051b,1
NCT04547699,0,3a2c510be91e04a0e07bd97d8846086aa15e1d8290d36517b9a061607579e208,0
NCT06113822,1,0af846a0e41c3ae77f77753a4bae898763ca8301ef93200be38862e5bbaba3fb,1
NCT03937323,0,7dbd05c0fc3152e247af30c27670d116fbbaeedf73361c80fcb76713bf57fdba,1
NCT03526757,0,ecc9d6757182c554a6f0d98abe7a7bd4b92f715184b42647155e62b9399ff079,1
NCT01983813,0,33e5d5efee2e4271d05f0d196819ececd1374569a70a61633d86582f99130d11,0
NCT04299867,2,75d3fcf91496c5f6476dd1a8396faaaba58a544f8ab964f013062375f9d89676,2
NCT04314648,0,ef6cc505d7673666ccc1641b62a0e898765771f567682baeb0e22c1156c7e3a2,0
NCT03589495,0,fc65bb1ffa8340f273d9ed357b21523f0f7478078673e51945837f1534cba581,0
NCT01870375,0,ae750f1dd9db2b9cdf7a5f6a81634408f73a7abba59ab7f5585629155a1392c8,0
NCT04290143,2,3813a1f51e071cbd1e52bf8be8f478dadc7340f5607b5c07e7d328b72956c101,2
NCT03615209,2,5ce9fe19fb08a67d90f951146a76c48ad424be25975c82cebddabc8676b3d194,2
NCT04098627,0,f26ee53d915b0095315450eb50222807cbfb0a70a186befb289deac6882d064f,2
NCT03786055,0,7c9d9fc8253c759e23d94164e2bf2f7f456d94664e67044d37e12ae2e6994465,1
NCT03124134,2,78df7c2a54f994d31af9b7e881968ed630cc11d8488362deaab4c1234367d769,2
NCT04036929,0,a93504eb7c340426975fdd467252daaf43ee2587146281bc692e1060a8aea78f,2
NCT04614805,1,557c0ce09fab0654bebccb3cebca10260549368bc6bf518e5a36f261809e448e,1
NCT03277248,0,253de652844c4eb0f2556d92287ac90895d61db3537f6aea47e459f5e32e2b5d,1
NCT05557513,0,c336eed035a333149b5a2219e72c76f46877c3306932d5beaa89108b507c8d68,0
NCT01827189,2,561bfa292b78fb2762de55bedfe1bfd47a811da0ad2ae941fcb19b10bb49b225,2
NCT03422042,2,ca3cbe7dc9e0e54071ddb02c1fcb3236b0747cc0e88a0d89c0c7fc5fa98840f8,2
NCT06112925,2,8513163aca0060ab99b1fb0fbe8925cef4823f6f69231badfbfeba6166a3ff44,2
NCT05322915,2,56313f3d3e0939d20d0f4721077f48d9f54dc528c39f25778c213bc2a2489ce7,2
NCT03181763,0,ee5cc7b88beb508df9b01d2d0ea471d057fefd8571fe1e130b9c1b86453a232a,0
NCT01898221,2,0d6990a5ee64001e7ad2bd5f94f94b36144b28dab086bddc9dd7c03ca092ea28,2
NCT04736030,0,e78bf6c300da82cb02135f6a23f80d03c85d178df7b4a50e4a4ea5619ef94da1,0
NCT00950248,0,db0c3d1e0d9b819ca6d6bdccfe4476ad07097af374f963a22db85b35c2f55455,0
NCT04151251,0,ba40ee09c7689ff35d6bd7c57db2214c2ced1bdc3dcd5c66b5523253afd08c68,1
NCT04756869,0,41a352c72faa0ba249d653d00f5c880ed43143349b90e3f973bd361491eb8920,0
NCT03676127,2,e1c5f472cb25db35712669e8e66d6987774351aa69149e737aaa0c972482b1f1,2
NCT02075320,0,405cc3815d3ef4ab784127286c2e7b63fac71f35b1274438537b6cc9d588f4f4,0
NCT03254173,0,0d3e1bccbee5117e6ef2a911173b5457cdc3757b715ea49b90b7d83f34f81db1,0
NCT04846296,1,ee8a47ee1fdf553ee65369ddaa03d0a975760acb0248783d93a16fd1f1793430,0
NCT04377113,2,b869b2a27bb0f34c1b48e520c90377170a624db9d2cb74ef50fd8881347a6628,2
NCT03722810,0,111f4c493c14cf920569f01772073dd047ab5e0450f02f9ed8a70a644a52a264,0
NCT04536259,0,7118c691b8dfa0cb894ecc47c9fd03eadaf786c15af84d099143e14d405aa3e8,2
NCT03795805,2,6d75c4fe825f4ee5b5cb1b0c39daa4a2b755fd8f15d18ae26abe06b76acbbe4a,2
NCT03564028,0,a21199c24bb0e2dbd92eb1ffaec4c16c2c7bab7f34971e07679404f91884d4de,0
NCT03337035,2,4b24e72f056c7d18a9e595ae754009a6c7c859a43bfa8fa6d65d4fb00ab3cf29,2
NCT00529399,0,5a05d409a72686278664c6320279815793691e2263bb101a455626ead60545a9,0
NCT04248062,2,f5545072713fdde9f4937ace3dff4b8760c19296a3ecad3c8fbe6c2f7e27fde0,2
NCT05617248,0,5eb06c6b84ebb517d7ad1bab4f265b4db3a766b2a445f0917de2062491b8c038,1
NCT04910750,0,dbe787f630299c1cb9ac55b5c518cc116d57f2c1980c779b78b9a46938a557c2,0
NCT05042024,0,4e64fd146740459ecae1192b7f661f0327307c9a1dd53cfe20daad2143d12deb,2
NCT03143816,0,742be04edd04dfcf47395080faaa8b2a5f901cf6bf71cf32767da17dede81a6a,0
NCT03701542,1,2d5bc336d1b63404357559d345857fafcb7fed88d41fe4d6ba95d454d89511a4,0
NCT02709369,2,601042dc33903f83a1f0f11cf1380c310056393542819681be722b7c6b2ecad8,2
NCT04976387,2,228b5a0746f2070b008987f28d72b90c080d01cc326add8f9532d640343c151e,2
NCT04433715,1,c11a37801bc5aae0fdcd926b98035051a3552c11934117a8d1aeaef2a8fd4258,0
NCT02660996,1,5ac98595e1dab998da366f649398fe8793d4c3795f354b490e71945830f6df71,0
NCT03102320,1,81a46fe4111f02217845372ad3f090eec76f160bfff20ec7f2001900774170ec,1
NCT03416088,2,87471f10c2b587e9826ba5257aef7d53d0aeab6b9c6c425b525831c1a5cabe21,2
NCT04015037,1,5f5c040122e64314089f29014c35be857f2e6ce6ff11f7b1f8a1d218ce522f06,2
NCT03310138,0,f05ea13dcd4dcf9b97e28c8299071c61fb3599fa2a732cddc689cc8b28ba1f01,0
NCT04508985,0,51f51a18202d7600835828fe8cc4f4bdd38c01a3c6cc4d704dbe31d536504ca1,0
NCT05561075,2,90ab2e08eed67e27cb39be7128b0aec62e55a5908997d979fe820782f67f5b31,2
NCT04845971,0,1995f20252c5dcd9ebf5a7471f200439784cc03af2d39ff9efcb285e190739ea,1
NCT01329653,0,229cc972b35ad4c8666d65403743384dcc3019c0b87c0017bdbf8164476b9c36,0
NCT04973371,0,cd95e70a7faa338c800d6e0045f649297f0f2982670232608e970198ccf5acb9,0
NCT03549169,1,c9bcbcc7c5b2486479d325184264677a4aa1623777dd2300639e2aa2af68d940,0
NCT05881343,1,36a0b7a482dafa40b7454138808acc8a80a3fbeb7e28009ce4907f944f33347d,1
NCT00142415,0,d2d9d6e078c0334c286d3c159a8ea529578bf067ab21f9a07f767de9a7287079,0
NCT03227770,0,483a9c91024b621a93d594f84de6a59a7cc0df27ca78e23943d6defcd72b8f50,1
NCT05614791,2,a768285151a30fc86d35e7116903690faeaffb270bcb7b3cf3cf287ffab8456f,1
NCT03990402,1,d58d1718043a0ea1bc3b26a1775e055a05bc4f142f7f50612772ef39d25cceeb,1
NCT05460650,1,eca7d0f0403451b95019d1dd40310d9132a90e4a8e4c25f53ff2a51b6061c94b,0
NCT03076775,2,07e5092e6a6780c6a65b47ddb9b483941c49809fac041b3bd73a4aec7156d3e6,2
NCT05882474,1,c3f7979bed4b826bc82718e6c0fb848d6095d610b62dc1e2e8f927a1132f096a,2
NCT02985151,0,c06c0fa8fbaecb2b7a5728f596298baceb33c4dd6c6bc83c2c7b8fc7bdae9c18,0
NCT03134040,0,393644abd8c1fc30c1a2eb7ceb3e8e4a17a6e306f1f1e9765656712ac6afabeb,0
NCT04913844,2,f9eeda254c802f075208a344727d5dbf8122f7770e1dde7cf0bc4f567e7af0cf,2
NCT03179319,1,b2338e183a2108f25667cf51fceec9e0fdf90079f0b5886aadcfaae482235c36,0
NCT03305939,1,8fb6c41c935a58500ad941e940465750785bb5826a5d9607f6fc63565a8e796a,1
NCT04207840,0,0d5c1eb55726b5cf9699516fe6400c207b291d242951e559b3ecb2d5501b75ff,1
NCT05632796,0,c171928a120d49ef3237b96e1244c5a7fec4943d5ab6f2e8cb8beb70564d9ae3,2
NCT03688841,0,0baaa0ad30760ddaf0e4b6031f5e38edbf75658862d60dd2f7e124b80c641c5d,2
