NCT number,label_M,IPD Description,label_IPD
NCT04962633,1,34ae1da757ad14d4188b47fc57b39093fcdef767a0e9cb1148d8c2fed93ccd5c,1
NCT05726968,1,215d5c8f1204327ad45d2460e3de0fa972e834e0bc867e6fc142e5457abde315,1
NCT03590795,0,14adf6738e0e5fb5c23885191c90fdc93cc5a9bb35ac79e00a952efb95504b6f,0
NCT03008174,2,3e0e137eb15327c9f72cc41433531e5b3d86f5f060f12c947f8ea9a1e780491a,2
NCT04508985,0,51f51a18202d7600835828fe8cc4f4bdd38c01a3c6cc4d704dbe31d536504ca1,0
NCT03723837,1,70dbaa5780af491a19c0653bd3fb3f5a05051b0aa148e010f45115ccabc4fa3c,1
NCT04329416,0,9c58292e845ce58074f667ec728e91c8e356a65592b4110909ccff656425ebd7,0
NCT02677428,2,0dac2d74bb663ba1ab1b10ff24a90513a152a9ff391c35e1d347eb84c805e841,0
NCT05170152,0,46f807dbe536ce86432b391974f6bbd66ee64b6afae4c89f25f0833f69559d90,1
NCT02668575,0,970543fdf5df16991a2f3b8b8ec5e0b6af6d0274ab71821c6f258ada6dadcef5,0
NCT04544631,2,fd129210eaced646b1f5129832bd46a643c075d8a066412ba190de615b30ed89,2
NCT04718259,1,ec08ca8d485d1921b5630f6b25357bc94b712a791527ece9a0352c53bcb8d6d1,1
NCT04091321,1,3c637a825580713b84b4562e75da5c15db674137405b204b976d176a089ba441,1
NCT02296268,2,188f2f2b7163fc5bdd5a5c2669175fe9942496e034fc25fe0211ff93a3d87d5d,2
NCT02685254,1,bd62672005ad880b3477f3d70425edf9082c43b089dc4e4c831250a9b302f9a7,2
NCT05027659,2,cf2f1fd5cb6991bb73585db3bbb3db0d3bcd1444e0990c1ba340b35b275843ef,2
NCT04359420,0,25c7f0903aa61162e08b77944bc7958fc230abe7ea7c280754788a9d82dfef8d,2
NCT04521595,2,55bb4a12921f2ab191e66b59da034266ab03bad4f085a968ea8ed79ff7afcc8c,1
NCT03426761,1,0c0b7a06b4d30651716ca401b3ff2082163fe11455bb08d89514a489c8c37379,1
NCT02076022,0,31298f0fbfc906da8d3cd892f48e5b65e2e66ece0e47af7cd9904856b1ea3a27,0
NCT02937922,0,c14541449185c6812c9816748b4b43e960fd6948c60f7910312f179600c4ae8d,0
NCT03819842,1,6e00042a969b6fd00fad922ea4f5b63f06fe81754ff683a8a9e01cbc86da8dcf,1
NCT03011216,0,8269773b7ada4620ab81edb1b3d113b953df50744e09d3164f17a297b212c5db,0
NCT01994538,1,f004be11e1e598d01f1177dae283e64e4f613f28b47242b40001f8c728cb1581,0
NCT04848129,0,0c1e01633bbb8d5ddab865c125ab3ae8838347c37e11c44fd3696de46b59c5c2,0
NCT05038423,0,8452ab2a4c0d2afbd302bfd660c89fa401869a2f4a20153f616a61c4d36c6ee0,0
NCT03963869,0,f5b1a72c1858b9c35b648da1b43e934ba99675eb841da62a0bae1fdebba085bf,1
NCT03590808,0,3292904b9ab406e5d3cf8fe8525811365d9bbceb80923489f768d95cfa6e5be8,2
NCT04535063,0,f69895e0a53b5bcb2fdf37166d6d8a599320843b10fe9884a5e06fb593bb6856,2
NCT05749653,0,97859cf10bc42176bc7f31be13e9b9f86d70ec7ea57db329d7b68c51a8ff6091,1
NCT03152864,0,ba5ee328311e3480421a3641d6d9f7e5226e2781d2f00ac5f31a4f07c03953b2,0
NCT02677753,1,c49f4128b31ecd62eda612f7902c4d2441ce78e3a880c38b637e2f654d01209d,0
NCT01832532,1,f8b3c255613fbc5a1e3f5c372a2a921dd93b83951a561c75c348e92b03dcf639,1
NCT03183674,1,a98b1ec58082c20fc5270571432a7907d6ab6f0badaea7c6aab60dd0b774644c,0
NCT03177148,1,c2fefca804b76aba5541165338280125803fa5a6ee31c60c5137705bdb16db35,0
NCT05692557,1,e9d3e19a9b52435aa9cf2e08ebb6546c7010ff21794bb264503769c1ada7d0ff,1
NCT03911843,0,99fa3bd3137e6cd085ab69fbbaf1bf694ffc74ac5c2cfb33a9d2dd7bf482b1ee,0
NCT03963245,2,b782668d19e36830d11d3e62cb03b4300a284e25b838b295cb4c47572062776b,2
NCT05093751,2,00aaafb4568ec18bf49b5c5efb808d7e24f46dab87bf13da17c2cfcf79decb97,2
NCT04294069,0,f5e37704a2b590a7aa9ed3791e007c4ed64e52ca4c2ff3dbaad3c597c4ac9a10,0
NCT03102320,1,81a46fe4111f02217845372ad3f090eec76f160bfff20ec7f2001900774170ec,1
NCT03440840,0,a80c622a40bafa35a39b392c58de0a4b561e2d52d5aa206fdd4c0e40be06f373,0
NCT03077672,0,ce7dc56b9d397d9dc2313dea473946f8032c8dd4f1b1eed2940a57bb89862877,0
NCT01739699,1,0e7ead20c12d7a57c0831ad1071d6206fc43eb97738ea9a5cea9e805eccff98a,0
NCT05872581,0,93e4eef6bac9b1e54fdc40dc516498f7f50cb5ff506dc67e9833fa2b2a5d727b,0
NCT04440319,0,8bcba1a7997cc9436c6d45c67ff93301c6e5e588ad757d2aac07acadce87ab3a,0
NCT04356391,1,850218e219036dddbed8080dcc0b87c0831b7f37868badb78ad87d5412b30e6d,2
NCT03690713,0,ca9b344085d47337987c11ca9483f8ef7a9f8e530c58a86a48650c69ce132931,2
NCT02346162,1,c322ef740c9c66c2f62970ea7b9b4d829aa97225b4e6e4e977db4c9acefba1ef,2
NCT05113225,1,337e8ef0674e04b98339ba2d3b3d5c23468fb0946740ab4f44f14ade1ed39e97,2
NCT02991781,0,75a1ac43d22f564d308b9420ce9b40c91bd2eaf0757f87fa44c44ef2dfb47e67,0
NCT06013787,0,0f8d75eff8fdaefa6e457ba145992741a51a94aed0b8402d345a2f5756b44869,1
NCT00998790,1,8d2665afa5f0d77565c2b6cb100aa8ebcc273d85bcc74645dcbcc2ae94048544,0
NCT03400436,0,114109a01dbfc29a94e1d9ba98a3aef0907db849b19835bd7bc01b8ec198ac1c,2
NCT06121973,0,0b1f0c9ac6a1a58581ef698fb1ff6291660d762deed4532cbd28a4fbddb6f0ce,2
NCT04490551,0,90ad380d022fba5d43d816a58624277750954c13f523df860ad27723b8e379eb,2
NCT00199914,0,7ebdc97714063773dadd28c08f75976effd96cf128feb0eb861a08cfa55b6942,2
NCT05031611,0,c028e9865c606ed5ed0d8113bb82dcd7e77718a0d379a220321d9fe889ed2a5f,0
NCT02925871,2,35e6dd89548a3c97e32af9e5fedece08b6f753b2863ea69869a568361d0c8950,1
NCT05404698,0,7085dfc74dd8fbc6b12aee98e75b656fc7cbf8fb613c9dcf731be5206e79d032,2
NCT04394715,0,e3ca2fabe455519bc796b6d446603927c8d19afd22d8564758eeb55ef102b166,0
NCT05190120,0,cd06e3986572e7c7f76f2e58ff40d05875c9f298c07525023fd5d8fa731407b4,2
NCT03511599,2,9ecad0e0c54502e138f1a9a93f65c46f5a2e5c958eab7a843de28ce479046ab8,0
NCT04700384,0,d0f7dcc97fc62fb92e37eeefc71082e5ee503a308f2956a70c425d16edb73333,0
NCT02454933,0,736ff5305d83b851825e566af36af3c5e7a6964cb82a58bc32633326f23ce5e7,0
NCT05970055,0,49e61f476bf1358a39ce7974a51d767acf5eaa884792d75ccbf37632a661bce8,1
NCT03828162,2,3d4147fead592ac714e0d4420f1206682c91979deebfd7b775b29eba2074f41f,0
NCT04830176,1,325538026bc9f8c837710b9eff0c09b60cda5c3ff88163427642eb0dd13b53e0,0
NCT01804998,1,19c6dbcaf725dba35661f480e9e71a96b0930d4622ddcddba466d15681a2c11a,1
NCT03414476,1,d64ef0c4c9fefffe059480da71c5951876c2bd227fa4db13cb9e8ebeab278325,2
NCT04015856,0,a80bee71eedde972d9a1590639deff76507daf6e61f56edc96414f981af4d4a0,0
NCT04251273,2,12fc99662295145b7049dccf983495c96ff59246e2fc72cae0d3221c37665aeb,2
NCT01080716,0,fa7c24481dbc96505e40df791ca9c89787898e6241c3bd55b791049890c9da47,0
NCT05771493,2,70c9355e95b06447551437401e99454f6eb67b01dae5abd0903de58d1ccb4256,2
NCT04090931,1,f2c8bcc561c977036599d2f6b6b864153d6105f72f64c7f45b3f2def19849d17,2
NCT03851588,0,1568cf0c4d0e0e0e7afc77b11316a1b719c4f2068fca3d87a5acb2dd94a59f4a,0
NCT03954093,0,5fb4efecce985ad0aa2719aa6eed945bcdbdc83ed27ce564a37483e087828807,2
NCT04525742,1,544b5cb22c1b024a8ea47c5347c452df057066e99f07028e5eef41e9d72ba920,0
NCT03301116,1,4ec7cfc38f928d57b4d6b050d1b3277f8b9c00f4cc9963c6d6987b156a4a1ab8,0
NCT04518358,2,844be6ad5a91961debacc0b460628b7700ab04e0ebfc55adc631ea979e64683f,0
NCT03896724,0,db7416576cc8ccef9810380df67536888ae1f907ea8f7ef373e4f649a33188ee,0
NCT04840628,0,749e62081ef1ff6ebabfeb14766cb2b82dcdec293a818b9b5de9cbec9bce72c6,2
NCT05071924,0,38db86afc025ac3affc0ab908ee9be7de502da041d64173bd044d61bf7cda9e4,0
NCT04244617,0,6607f01902316d01afff98380ff98828eecc7257516b5107c66ec6e533c9b8ef,0
NCT04217759,2,4d917bbeb4113aacf1f4f243677e7873415eb728e90cfa1a18fdd31f726d987f,0
NCT01948258,2,400c934503c7b6dde7e9f171088c85f4ce9890bda780483893c77996ef2c6412,2
NCT04915781,0,f5153210c491d9b99db9b641c3cba1b5a98b3763d64a76d4a0c04afd741db0df,2
NCT04053465,2,db2c78f532e2c9e2f377a2a474d7365b0fecc68df1bf8ce9fdaee279f621c029,2
NCT05239520,0,c38b8b2d572d3570158d9b1dd6bbd247fc80bd1291161128c69c6383efc0943b,0
NCT05578729,1,40039d3412ce2db36d9f37055681aafacca7bca3232ced991cf1a4fef740ae98,1
NCT06116448,1,b636c0a9417f270eac366078e23abe180000f36bdf09c07078a6e297382ce483,0
NCT05506358,0,6af9c931a3e81b732b0d9a96d3574bfa1e31ec28409735579f40af41892a72c6,0
NCT04988477,0,415d63e4f1ed56db08633ec5f5ce778692da34c5f0fe8f5b3248e1c11fed0d27,0
NCT03957980,2,e16e028c98dfc5e0afa326b954d54e79f3a793d85d53f0f2233dbf4b3dd1998c,2
NCT03433027,0,2a5835de796cfae60bdc69a6480bc16860d10afb75b19d8bc6d78ffcd9ae8d0f,0
NCT02962284,2,7f68e70b6fd93e817a58bfffa872f7674d1b86507b468d8c6500a97c31229ced,2
NCT03935906,0,b45d3d050746f428e648d68bf2bce871af8cb47fa20d222c27590ea45a3539ed,0
NCT02687555,0,e7fb43ad581d6ab8dd906eee0dad1b9a9f0169f7ba6e3db41faf4936f6a87fd5,0
NCT03258073,0,680dcce265519ebca8f581723ffe119576c3b50db696c6bec98eb59e5822c6eb,1
NCT03573219,0,a3fe0e486097df09f1bfe5dcdfe20313d4504d16a6befd91f08c64b3ea3013c8,0
NCT04483856,2,af20b61c6474f058b250d95baed34a60b3f134a7d0e8f737d20d9dbd0c0baa36,2
NCT04354779,1,ace493e0669b2bf75a241c6a2c992f7454eff736f731e5c956cc612c551572a9,2
NCT03924674,2,6d3f2553b6bb6cc6a4c78a6006149b6e800a36da399f35390a1f6adb05ee0e20,2
NCT05178394,1,7cf589db2a2142848398f5f580d70bb21e02edc7394186d786f986be8efa0342,2
NCT05488223,0,74e63a132f77ab0f8e6c076c53d80a086a74cc3b645a1b2d1c3c2649b8dc38db,0
NCT02219490,0,4c87f170804ffbdc155a89e616c5fb41d48407e014cdcfb255cf8c73aa5f2a15,0
NCT02457325,2,3a7cb3d413e576be635c051dd2f6b0d14176745d4a57923c7bddbec02f2fba9d,2
NCT03730610,0,b7bfe291160a711ccbba1bb67e1105e2effb0b46a107428c99640be320373131,1
NCT05132335,1,4fbc11e3a00f0a3292d0a80c71098d8b6e9468e9874b3354d88d983b4f1b48db,2
NCT04485312,1,68419f98f6b5d22e20798fed63e75da7637e2a6394f8cba0cb01baadc0c026d4,0
NCT04334486,1,8543e2cb5284c319c9fad97658fd65ba4c43f3d297efda43e74b59212ec09b87,2
NCT04363944,0,a9db779a0dd445229c9d943109caea0ced94bd5bbbd3f8e0c4835a0b31d82802,0
NCT03266003,0,4af78d7907e174480e907239acd1222ed856259fb47dd55fa3fb55164d2a1cf1,1
NCT05615155,0,c2ea01f73852be326099c8f6a98dcaf5b48193f5221fde6a9da7f2b5fd71aae1,0
NCT01696747,0,2c0af0def16596aa065bb622a209a2ecd847d5e98346b4b3582f3e90edd9dc9b,0
NCT03708445,0,3312c3162cbf4f3893a1e8b408e7eb388861493b041e809f86df27521709217b,0
NCT04302376,0,b1b6a71b567c8d4b67792567b78378c95e3fafb70cb31d92b5cc2283bfc642d9,1
NCT04904848,0,be93fa1e544a4509c5006cb8296c1d4be69d4be470c1b47074986ac9338bf7d8,2
NCT03179072,2,4d41218ae37a993f3b3076b619bad61711bdc64f971dde911cd4423e080e2f6a,2
NCT02305433,2,12963453623a211b0a62df4c69ae9dffc3478906c45ed615829818ccbf267b28,2
NCT04625816,1,12868851081281e5476f4f9308820682ab81a9464524023e63901026e713cdf9,1
NCT01828567,0,0432e9fe19c5191a27762d79ea2a1e572edfdde0c7688d8704cecbc895200a16,0
NCT06117072,0,a9dfbf7ab098bd3b4c727de0d8305468ed10b17edbb19053d59075a750677d0a,1
NCT05569837,0,45c3abfbd0efc88a93929b2404ae6e6a1e01b47e3a3abc55b4ad3f80a870baef,0
NCT00765791,2,8374f607b716fdefbd4cc36339bce171c009d9f63ee29a73117c1789dd261425,2
NCT05517148,1,b48fd3437c6bb53ff75830a7eee823d91f80ebf3e933730ea823cd230e3a7389,2
NCT03847233,1,388c626b82a36b3d56750aea2786ea8245a1de79a1762d63a413b076250f2139,2
NCT03435146,0,2d1ff85d689f4f84da0be4b37873cc65148e61299c2a9f5bcfb228297cbe9bec,0
NCT05673161,0,4b870eb1a528bc597c5fdcdbe90658bf028038852197d7e59f84d1581667d4c0,2
NCT03065517,0,621323805abb9a7fdcb546e9a6b3a91ae5383f3b25e2044f7fec586ad0f3b750,0
NCT03385382,0,1869e24c61d97b4dec88ef73ca280f13463beaaec249f330bd0241bbdd26efd0,2
NCT04395261,0,d7ed27283d38f55cf1a7363ea36830fa8ce15a17f012db603a49e9639f35d8b5,2
NCT03418506,1,ce97778ed217f7e3aeb02d1705f3b5f10fe68d48e36ad5cc3108779efa44e25a,2
NCT05107713,1,b2b7a38ba56d54b56bb2d6e6c844be7f1f2e46cdb37bbf73b268b0a43aebb870,0
NCT01590550,1,6cdafde2360055cc412b07726afe54216032e70ca4a451ad99b12381465c6105,2
NCT04492007,2,090cd3e0e6cd82489b3d88c0e08d86cb1b06bc9143959eca2ed2aee316648b6e,2
NCT03997149,0,d678c9e8e5978c02bda88e34c6fc18eb3f10b8f08efab1b1de6a00da585127e5,2
NCT03400631,0,24e51b73bc327170785b96bc4856e259110dd36d0b428b83f8625178a6254d91,1
NCT04129736,2,42211b61faa7529c35fb9d080afe06442739da3fc05986e1a7a2008592e4fb37,2
NCT00222352,1,7ce44665f2d9d0a8736f0570d1aab9ef0a653030c59f540c603e2d56915f93b9,1
NCT04597918,0,1697f7e35b93a08b5ef1dbc410589d85506a6906c36da1f9db428338fdb953d0,0
NCT05140590,1,0cd88a863fb7e4a6c12fdf0e3ba73240c0395f08f68a9f148686351d9c86fc14,1
NCT04767724,1,f98288efafe34ad9d3f3a8cb306fbf0ee24f80d7b0f0973b2eccfaacc0dc9bf2,0
NCT02803125,0,527701f2d67db92c8b7dfc9f65a2973554d172c44a620f5df683d2966a421f27,2
NCT03254121,2,dcff9866cc0b3a6e9c80a398746e6ffeb1775d34fb33cce16c89524a382b491f,2
NCT04185623,1,5a0a1d239d3b810a2900cca70f6d3a8fa14b97ac792178c140501b1bb3625e50,0
NCT05043077,0,6295c089d440e92cff67525033cc65f2f6ca1430df74776162e8d1c563b6161c,0
NCT04911972,0,ea06d019794b1cc865a5f80823e7282c17e1020cd8c1b2d3ae9e9045cd22f80f,1
NCT03544710,1,2c66c43a0be857702cfd905c81a6b05d0cdd4b3c1fa9157a9c4ee9e3a702a316,1
NCT03384550,0,49bebe9a9cb7f463b204189d5c4f187b16c90591092452260546bf9eb3bbd9ec,0
NCT04153045,1,d583e62c84bc59ce61897830b03b27c1d61d361693d78cc2fe1ad136e3ea2476,1
NCT04073381,2,195522a2e2c7df3c1d1aa09315b49a201224bd46780b522ca29949282b2c1b6c,2
NCT01862536,0,9fd3cdb3806d444c47c976b3e6557bacaa11a1a37cb0f6818cbc9a2ec9bcab9d,0
NCT03399656,0,7637a0744c0a4d647388ac7ee81af8328a8f8de72340b70e6bc322caf7c84334,0
NCT03414424,0,a099e940ae2b30e695db2d007472bed81b1bb823190e3d6768ae4018a69a0bf6,0
NCT03411239,1,11c0cf4e2638df7b8df9f9dfab248f4a47f256d12518f95f7ade7d1908633edf,1
NCT05563324,1,13ca3f0a5ebf0ea111362907623c79b8e9c0917a2019b3d2c8b27539991a529e,1
NCT02698423,0,03b0f4d1d2c7cc66c92670fd48615569503fc0d5eee628e23922cb4abd0e0433,0
NCT04375007,2,9ffa989d4e83467551d959bc585c303466e87e62925cbf7607d09a97c7182007,2
NCT01224691,1,fc74f85f3b6b443eba85d041b8d6aeef5f41ac62d6556bfc829a6e7cd0bec2ef,1
NCT04509544,1,6f9d2997def75d6cd826ec6885bbe410cfe0428c55b1960fdab93a74bf275c0a,2
NCT03178110,1,cc5bbaab2cdbf2afae073375d5fb596cd5c1ad2d7a1de966e4212b5719df3da5,1
NCT04545892,0,8076f3cb067b71024efc6d4d76a850be56547755bba90a6bfca415e062424249,0
NCT04816032,2,89b0e49a98ea7aab484e2915805c9457ba45f163cc890d87bc4d5af9f763414b,0
NCT02756858,1,3ea05a9b5fa9bd062b1b74acc4c48951e9e07eb9919644a9069aa8886f71a18a,0
NCT03421847,0,443a6fbb91ca619e47765510103e21da158a408082c8f8d26f854367ac77d2a0,0
NCT04836988,0,cf85cbd9ae39745e56a0e3a2e42e318f34b0742c900b66e18831ea06d5269024,0
NCT02603146,0,8bacae20750ec5cf4fc2be9328f276fbc5782b8cd2b8a28f093eab3a21b43955,0
NCT04142190,1,e68f27ddb3d4e34c0d105473a2d8f9bb7a2e551bfaa3d239d03d5680721e4b25,1
NCT03856385,2,de6ed998503f0c844437a35b17e9a629e0144d7b98ba19d0b50d72f368f43a14,2
NCT03439553,2,742f760efe54a9f0e597272a7808402dc09a603a6b1e8786a15a3ae496cd0ca8,2
NCT02947087,0,7a4a99b4d59ef28b41b41bf7124626da6c0948bf35e395a48e2196d51f032349,0
NCT05648734,0,5e2acf9ad36aceb6a9c4a30d7e5630de289a7ef6c01a1652ec97d21407ce4914,0
NCT02603237,1,21bf64e387f8f6d06793033eacc88d789f6d6c621e7eb88451703cf883ef5347,1
NCT03780296,1,28689a2b0e2839b3d2a8df151c9a67cc464e89433f4112eabb43e2103c1e95e1,0
NCT00075816,1,4a0c8966b43e79f57112bc0d5978af38ba6f98d04eda20b3ca4ef13dd40e74f0,0
NCT03697473,0,24a37b52e14c9e884eeaf01a8cdad6cc8fff215ed8eb8b1886db39099e86379a,1
NCT04088994,0,19da265788c8355162ba457275c1078ed95a38f2681b1e32e7b9b25bb25320c0,2
NCT03901703,2,286b9fc477f5b504bb6a447b7f97ed280b536bad7a33897b03705ee3b75de012,2
NCT04241861,0,59eec9a260ef213d30232d909d6d106b72066c3d07f2d983cff4f32a462aadf8,1
NCT03900234,2,8043fbfb1b36c43fd662659021199425fa7068d9a71cd1038777de028fe99566,2
NCT03726567,0,212f49a5b298595d83d8d602849d0f1b3647d61773422824db45dc175fd060b9,2
NCT04367038,1,22a2cb7c1fe90810c33d7a6a71fe2adfcec60e2a99c3f3f1d100da23105583da,2
NCT05709613,0,c0fddfb5aad7be009caadb0bd3a777492c0189f5cf5a395e660daf8da2343bcb,0
NCT04342481,0,c9dcb2b21deea1a4a996d15c536957273c72cbafa9422ce1d48b505047797152,1
NCT04515264,0,a3d416a9ee6efa2c825f825cc9c8929d7cc82fbd73ed3cbfded1e840036e889f,2
NCT03631160,0,9a9c961aabb0352ca9b51c16cd9c61f0326811e2f8e562864b6ac19515702b75,2
NCT04146506,0,d59cb8d54dc2e6e0c5b68a9a7b51aeaa026dadb89459e7172e6abfa1e7aa55f8,2
NCT02740478,1,14d26b97bbcb34c165be89532554326917e29d6c068f2a331d9809a4f8a71efb,2
NCT06111170,0,f6f3663f1013ef43253c041768b77fa1d68c80d957401e303348267526e88d42,1
NCT02791724,0,c22b66e6d3dbd8d54cc4ba693c759fea6eca9fa30296d100bf40b2ffbc01b5b2,0
NCT01031160,2,ac2fdc33adcbbaab552bdf4f3947cc2b6aab89cfd3a8140ac1d4273e73c6ef3b,2
NCT03037827,0,354c4d2c939f3b56e134a4ef8e6b0b6dc41bfe5ba3fde6443b1d97a41f5cb6ad,0
NCT01222247,0,ebdbbe768fbd185fcd555a507c5689fed50a2ad28cd81b5245db3e8f16886c89,0
NCT03086434,1,f962fcdfb9d14e381c65eb3c5bc37c751a894f18aba67137c947183e711f5031,0
NCT04209777,0,e5b1a1f04305a2c36ac06de4c11c8c8a5b16cc188c82a7b5da9e65635853eb5e,0
NCT02826694,0,4d70b18ecb1fca93b4115ab46564265782fb4e88d3fca35ce4396127df8921c6,0
NCT04609124,2,d08184c2fc95e9abc7dd90ce77d8aeac291e4120308e8deb3bb3e619be9516b1,2
NCT05442411,1,d5dd9ac6278cee0aa8f9120c7459becd01c2998847829c61c5a76090363d018c,1
NCT03889535,2,eb4deaddb53eb1a9f2ca496634a98f91e4af5ba760dfb1c2b746f564cbe42e89,2
NCT04614805,1,557c0ce09fab0654bebccb3cebca10260549368bc6bf518e5a36f261809e448e,1
NCT02070861,2,63622da2a1f7575c70196f5fc9053fe5a427fad1427bf92929229edf5b35ccda,2
NCT05616962,1,aeaa666a5c7aba80c86545caed444e8d0f957b180a220b3329f9cb69012dbf25,0
NCT04017156,0,93f0f6f06a6eb2baa96076d86c25f7b7af26311a0f2f8d1afe43e5e3cc91b9f5,2
NCT03043833,0,5f915333679fe66d5887dcdab5f02e883461900773f0987ba8b62e18ca3b1805,1
NCT04118985,1,aae84fa2575e1dd76a61e09bf03fcb7a17d6f51e5f3eb7eaf079970d17e3a2b1,2
NCT03271671,1,9c6483c12357254aa2bb888f95d0ac30f83884d43b6796d8ad79fc585a02fa6a,1
NCT03157063,2,5054c4a7824cf88caaf530e3e5c408a7a4a5af489881fac747c1457cd6f195e0,2
NCT03874156,0,094f959911137e315eae6e424de2c92a54786f3a30d8db38c70276dcef5b7fc7,0
NCT02629614,2,6e8b70b24bf1295027ad951ea5720be3e5d0490dda7ee21ca4ef472b34695b8b,2
NCT03545373,0,f93ff5216df1bd6ccb2a6c98a1c773b8d69078d1f20b2252c99448b404ed42ae,0
NCT03560297,0,ae4fa73bc3c33e5b55cb44a4851ad4a912fd42db22d0b9d72d31d9ee161683d5,1
NCT04268407,1,6d7a0a86fc26dc11efdc499e298c6e51f051172096a3c94049d18aadc097d947,2
NCT03270254,1,e100d8ba3d2f0346087eea046a5275746d6c0b7c9c52c5f2b7c79cfeac7f873a,1
NCT00075829,1,4c38e54f050affb7b29af34781db099a8ff3be3423ea31b671c410f20c1accb3,0
NCT05528874,2,9fb55bf6e52fca213c062e2de0c4739a6b654a65c77fd943f840d7c823cb783b,2
NCT02775409,1,35e2d8a1e1f762d7dee029924935566eda42f18ce18ac15e9b918f727e68c5e4,0
NCT03712995,1,8062942468556e6a1f1a826d041c813247448b8a653ae831219845713e4eea63,2
NCT04261309,1,e2ca485faf662ca93329a7d4a06d34b933e82947362119d88fe6916f8d61f309,0
NCT03043742,1,e22c43b5415c7cdc2fe449e507c5ae57c3ecd05f5d87d8d0536640cac22d25dc,2
NCT05784623,2,253699c5b7fe2a7ddd5a73afb93edecfa109d4bc91b653d6e4b0f5fb0deadc06,2
NCT03341442,2,44aae134a4c4990c9bfa784c4684f3cdb57a3a824cd973857cc22aa1658d7925,2
NCT00685360,0,61bdbc4706020b2c3711bac461df50ac5f4ac23f991a05465e8455c9f2974796,0
NCT03449511,0,cc974c9854f6e725aaa02c39d960236f1b6f948a25107cb47823f6ad913831f0,2
NCT04544020,0,bb47c72b62c7643e3b57c38e4eb6f86d85297b9e6c164a2ed8102852c084eb1d,1
NCT05482204,0,8deb72dd1d245b958033bd8d9b4a52ea5d1d28a442e2c3a8e1cbbffe0740897a,0
NCT03257202,2,828179baf6bcebde7f9eb65461f292ae430829fc0c7c8e9c0c3d266744d9ff72,0
NCT03410030,1,352194c75300d20a48fa79d82761dbf200262f59ef6cd4c77e031270bc128cbc,0
NCT00965575,1,ebce7ba0abab966d74da5a1933b090b16aa6821f3b6802f59255d3fa939cffa8,2
NCT03477019,0,464827f40b5501530167264871562f9746d41a1e5f6a75b42383c20b859c8dea,1
NCT03730441,1,158718b756062b9449778c2759537d17b013f3e74e34831d379f19af8b229d4e,1
NCT03613714,0,05521ebd4acf63ce6cb6cd77d264fd86f441de028e466014cef1c519ceef1312,0
NCT04763707,1,732032366cc2f8f5f36a63b1d88035aa32859b449f5c37e081d1f07243d10b5c,1
NCT02554747,1,202f4e3058455d56a875513cceb9acb4fc65057be916ccf6a708c44c3ef0d1f8,0
NCT04094064,2,d6a55eeccf5ab1a63ac685c3c3f159547ef9f2b762eb59514e0c02410de1293e,2
NCT02919774,1,de9922e15559e572ea4e02de670cfd5cfe2f3300f47cff7656b82da79d35047b,0
NCT04833673,2,63af7bb09082dad2868da0b5a20be57cb2b5469d5f25d0ec9f6cf0c3ca192518,2
NCT04326543,1,167cbe54fefb0e19597243539d9ba5ed8ba0ac27b7444d83a1c0399dc795c010,2
NCT04985227,0,15b7e41c7434377f353c75163f654f4d61a072d4f2eebdd78a88333d0882f971,1
NCT02945189,2,ad8dbe68d882e5f086bcd9f4b1450d7728ab12cf9e035e5256c49aae0eeed645,2
NCT02347124,2,6e938d3a3040abb12764fdb927bfee454d054d826157a7dd1719620efe4912ba,2
NCT03728660,0,eb067c9bb39f7810a9f9042048a12a4c09fcf72638db53139421ce9c7104e0fa,1
NCT04586283,2,8ba9109dffeeab8904ac6680c4692aa7852e5321776aeac902587050f5702720,2
NCT02670811,0,98c39562f1a44a5cf89862c33ef66720ed84c41a99795b8f7c04d91a8a1d1ed4,0
NCT04753333,2,27fbd4e02712c6f8c5d66dafe7e6c800ee4400b1abadf99ce66c5a656eac9689,2
NCT03670290,0,bf448fda8069126092e6fc193a7c9aafe92a1d1204ee057b11ac5cb86efb67e6,0
NCT00329784,0,6ac5b9ada55fea6837803b7d6839fb53f0107cfd2b29815f19dbad80b09271cf,0
NCT01765296,2,1932c4b89ed1e9acaf92cc56ae34fc94f360dab6245214de57e3b73b7beea718,0
NCT03833830,0,d3e69d7b3c5765309e219caac8f8a2a54561f91c266c6cf5cea83e08a86be0e6,1
NCT04096378,2,6268ec9d4474c7be12c04a03673b14e00dafdae5b817c6d2d77d8fca6ddcdcea,2
NCT02715414,0,13be2599b9081d3cc06d8fbd5590dd4ea9af6cada1a999da335c97b877de0b91,0
NCT02700945,2,e62d6df4574151125c4f3b2fd1f85faa707aad633772ac8bb7dad1d21a3d550b,2
NCT03874650,0,692611421561894594ba6471c27fcdbd3ed6daa9a0c6a04c40f74810876fb845,0
NCT04117724,2,50e8de0f301993825c31a775e6aa3bae9e44c68c41feeac5192a0e1d4be534c6,2
NCT03804918,0,8a99b9db41f31cfa073342469af7fb15785070ffc32c0405081dca6284544162,2
NCT03618888,2,56ef86e56366136dabb76a0a173a91aa1b3636b6973900464f8ba4cf79450f87,2
NCT05394961,2,e9d50ccc7b9726f279b3819ef63d12d213384500d581d5205e3e589269d74848,2
NCT03764436,0,bceed6455f64c0b6c89edb1ffedf283e36e90347618ba7309dec3fb582013ac3,0
